[2021-06-15 11:12:00,232] [Base.py:Methond:openUrl(192)] [INFO]:  打开网址：https://latest-test-oxpp.laoyuegou.com/#/login 
[2021-06-15 11:12:07,537] [Base.py:Methond:click(161)] [INFO]:  开始对('css selector', 'input[placeholder="请选择礼物等级"]')元素  [点击]
[2021-06-15 11:12:07,725] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->input[placeholder="请选择礼物等级"]
[2021-06-15 11:12:07,901] [Base.py:Methond:sendKey(155)] [INFO]:  开始对('css selector', 'input[placeholder="请选择礼物等级"]')元素进行下拉回车操作
[2021-06-15 11:12:07,944] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->input[placeholder="请输入礼物排序"]
[2021-06-15 11:12:08,154] [Base.py:Methond:sendKeys(147)] [INFO]:  开始对('css selector', 'input[placeholder="请输入礼物排序"]')元素 [输入文本]：1
[2021-06-15 11:12:08,272] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->input[placeholder="请选择类型"]
[2021-06-15 11:12:08,386] [Base.py:Methond:click(161)] [INFO]:  开始对('css selector', 'input[placeholder="请选择类型"]')元素  [点击]
[2021-06-15 11:12:08,488] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->input[placeholder="请选择类型"]
[2021-06-15 11:12:08,696] [Base.py:Methond:sendKey(155)] [INFO]:  开始对('css selector', 'input[placeholder="请选择类型"]')元素进行下拉回车操作
[2021-06-15 11:12:08,764] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->div.el-form-item.actions.is-required.el-form-item--medium > div > div > button
[2021-06-15 11:12:08,908] [Base.py:Methond:click(161)] [INFO]:  开始对('css selector', 'div.el-form-item.actions.is-required.el-form-item--medium > div > div > button')元素  [点击]
[2021-06-15 11:12:09,159] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->input[placeholder="请选择礼物行为"]
[2021-06-15 11:12:09,443] [Base.py:Methond:click(161)] [INFO]:  开始对('css selector', 'input[placeholder="请选择礼物行为"]')元素  [点击]
[2021-06-15 11:12:09,581] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->input[placeholder="请选择礼物行为"]
[2021-06-15 11:12:09,675] [Base.py:Methond:sendKey(155)] [INFO]:  开始对('css selector', 'input[placeholder="请选择礼物行为"]')元素进行下拉回车操作
[2021-06-15 11:12:09,703] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->div.el-dialog__wrapper.action-dialog > div > div.el-dialog__footer > span > button.el-button.el-button--primary.el-button--medium
[2021-06-15 11:12:09,959] [Base.py:Methond:click(161)] [INFO]:  开始对('css selector', 'div.el-dialog__wrapper.action-dialog > div > div.el-dialog__footer > span > button.el-button.el-button--primary.el-button--medium')元素  [点击]
[2021-06-15 11:12:10,977] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->input[placeholder="请选择礼物行为"]
[2021-06-15 11:12:11,175] [Base.py:Methond:click(161)] [INFO]:  开始对('css selector', 'input[placeholder="请选择礼物行为"]')元素  [点击]
[2021-06-15 11:12:11,293] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->input[placeholder="请选择礼物行为"]
[2021-06-15 11:12:11,530] [Base.py:Methond:sendKey(155)] [INFO]:  开始对('css selector', 'input[placeholder="请选择礼物行为"]')元素进行下拉回车操作
[2021-06-15 11:12:11,606] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->div.el-dialog__wrapper.action-dialog > div > div.el-dialog__footer > span > button.el-button.el-button--primary.el-button--medium
[2021-06-15 11:12:11,744] [Base.py:Methond:click(161)] [INFO]:  开始对('css selector', 'div.el-dialog__wrapper.action-dialog > div > div.el-dialog__footer > span > button.el-button.el-button--primary.el-button--medium')元素  [点击]
[2021-06-15 11:12:12,764] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->body > div.el-dialog__wrapper.action-dialog > div > div.el-dialog__header > button
[2021-06-15 11:12:13,098] [Base.py:Methond:click(161)] [INFO]:  开始对('css selector', 'body > div.el-dialog__wrapper.action-dialog > div > div.el-dialog__header > button')元素  [点击]
[2021-06-15 11:12:23,141] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->xpath, value值->//*[@id="app"]/div/div[2]/section/div/section/div[2]/div/div[3]/span/button[2]/span
[2021-06-15 11:12:23,242] [Base.py:Methond:click(161)] [INFO]:  开始对('xpath', '//*[@id="app"]/div/div[2]/section/div/section/div[2]/div/div[3]/span/button[2]/span')元素  [点击]
[2021-06-15 11:27:24,488] [Base.py:Methond:openUrl(192)] [INFO]:  打开网址：https://latest-test-oxpp.laoyuegou.com/#/login 
[2021-06-15 11:27:24,520] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->input[placeholder="手机号"]
[2021-06-15 11:27:24,786] [Base.py:Methond:sendKeys(147)] [INFO]:  开始对('css selector', 'input[placeholder="手机号"]')元素 [输入文本]：13611849759
[2021-06-15 11:27:24,811] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->input[placeholder="密码"]
[2021-06-15 11:27:24,906] [Base.py:Methond:sendKeys(147)] [INFO]:  开始对('css selector', 'input[placeholder="密码"]')元素 [输入文本]：123456
[2021-06-15 11:27:24,926] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->input[placeholder="验证码"]
[2021-06-15 11:27:24,991] [Base.py:Methond:sendKeys(147)] [INFO]:  开始对('css selector', 'input[placeholder="验证码"]')元素 [输入文本]：1234
[2021-06-15 11:27:25,008] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->form > button > span
[2021-06-15 11:27:25,098] [Base.py:Methond:click(161)] [INFO]:  开始对('css selector', 'form > button > span')元素  [点击]
[2021-06-15 11:27:25,308] [Base.py:Methond:openUrl(192)] [INFO]:  打开网址：https://latest-test-oxpp.laoyuegou.com/#/gift/giftlist 
[2021-06-15 11:27:26,474] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->div.el-col.el-col-16 > div > button:nth-child(2) > span
[2021-06-15 11:27:26,500] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->div.el-col.el-col-16 > div > button:nth-child(2) > span
[2021-06-15 11:27:26,690] [Base.py:Methond:click(161)] [INFO]:  开始对('css selector', 'div.el-col.el-col-16 > div > button:nth-child(2) > span')元素  [点击]
[2021-06-15 11:27:26,744] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->input[placeholder="请选择状态"]
[2021-06-15 11:27:27,113] [Base.py:Methond:click(161)] [INFO]:  开始对('css selector', 'input[placeholder="请选择状态"]')元素  [点击]
[2021-06-15 11:27:27,140] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->input[placeholder="请选择状态"]
[2021-06-15 11:27:27,235] [Base.py:Methond:sendKey(155)] [INFO]:  开始对('css selector', 'input[placeholder="请选择状态"]')元素进行下拉回车操作
[2021-06-15 11:27:27,260] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->input[placeholder="请输入礼物ID"]
[2021-06-15 11:27:27,487] [Base.py:Methond:sendKeys(147)] [INFO]:  开始对('css selector', 'input[placeholder="请输入礼物ID"]')元素 [输入文本]：100000
[2021-06-15 11:27:27,519] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->input[placeholder="请输入礼物名称"]
[2021-06-15 11:27:27,699] [Base.py:Methond:sendKeys(147)] [INFO]:  开始对('css selector', 'input[placeholder="请输入礼物名称"]')元素 [输入文本]：上传图片测试
[2021-06-15 11:27:27,722] [Base.py:Methond:findElement(51)] [DEBUG]:  定位元素信息成功：定位方式->css selector, value值->textarea[placeholder="请输入礼物描述"]
[2021-06-15 11:27:27,874] [Base.py:Methond:sendKeys(147)] [INFO]:  开始对('css selector', 'textarea[placeholder="请输入礼物描述"]')元素 [输入文本]：测试
